Commodity Group,Commodity,MSP (Rs./Quintal),Date,Price,Arrival (Metric Tonnes)
Cereals,Jowar,3699,2026-01-17,4064.41,145950.88
Cereals,Maize,2400,2026-01-17,2190.79,189778.88
Cereals,Paddy,2369,2026-01-17,2056.85,179661.03
Cereals,Ragi,4886,2026-01-17,4599.35,100054.61
Cereals,Wheat,2585,2026-01-17,2524.78,34408.32
Fibre Crops,Cotton,7710,2026-01-17,7381.89,38627.24
Oil Seeds,Copra,12100,2026-01-17,11025.11,37452.01
Oil Seeds,Groundnut,7263,2026-01-17,7239.07,159596.38
Oil Seeds,Mustard,6200,2026-01-17,6328.28,178646.66
Oil Seeds,Safflower,6540,2026-01-17,6807.9,137883.56
Oil Seeds,Sesamum,9846,2026-01-17,10341.08,89919.37
Oil Seeds,Soyabean,5328,2026-01-17,5630.64,13988.06
Oil Seeds,Sunflower,7721,2026-01-17,8554.52,155573.54
Pulses,Arhar,8000,2026-01-17,7388.55,153618.09
Pulses,Bengal Gram,5875,2026-01-17,5016.03,43488.45
Pulses,Black Gram,7800,2026-01-17,6782.42,156056.37
Pulses,Green Gram,8768,2026-01-17,9441.05,162736.52
Pulses,Lentil,7000,2026-01-17,5959.41,100271.48
Vegetables,Onion,0,2026-01-17,1080.28,129975.66
Vegetables,Potato,0,2026-01-17,528.27,95185.57
Vegetables,Tomato,0,2026-01-17,1031.01,37085.4
Cereals,Bajra,2775,2026-01-18,2528.95,47778.23
Cereals,Barley,2150,2026-01-18,1973.63,79060.06
Cereals,Jowar,3699,2026-01-18,3869.66,87634.46
Cereals,Maize,2400,2026-01-18,2598.7,143867.74
Cereals,Paddy,2369,2026-01-18,2103.57,9815.88
Cereals,Ragi,4886,2026-01-18,5439.99,16012.22
Cereals,Wheat,2585,2026-01-18,2312.29,4475.55
Fibre Crops,Cotton,7710,2026-01-18,8006.84,116494.99
Oil Seeds,Copra,12100,2026-01-18,13867.46,177392.13
Oil Seeds,Groundnut,7263,2026-01-18,7068.74,74348.59
Oil Seeds,Mustard,6200,2026-01-18,5822.14,30523.76
Oil Seeds,Safflower,6540,2026-01-18,5829.92,26500.13
Oil Seeds,Sesamum,9846,2026-01-18,8706.17,48140.38
Oil Seeds,Soyabean,5328,2026-01-18,5018.98,192317.72
Oil Seeds,Sunflower,7721,2026-01-18,7902.77,197519.78
Pulses,Arhar,8000,2026-01-18,7693.92,91552.45
Pulses,Bengal Gram,5875,2026-01-18,5565.82,36618.39
Pulses,Black Gram,7800,2026-01-18,6965.01,189018.59
Pulses,Green Gram,8768,2026-01-18,10048.51,9029.65
Pulses,Lentil,7000,2026-01-18,6265.73,84733.64
Vegetables,Onion,0,2026-01-18,658.31,25862.82
Vegetables,Potato,0,2026-01-18,891.0,70413.42
Vegetables,Tomato,0,2026-01-18,581.5,196652.36
Cereals,Bajra,2775,2026-01-19,2632.5,175292.03
Cereals,Barley,2150,2026-01-19,2371.36,190414.08
Cereals,Jowar,3699,2026-01-19,4020.93,131936.39
Cereals,Maize,2400,2026-01-19,2656.74,15175.15
Cereals,Paddy,2369,2026-01-19,2342.58,197851.78
Cereals,Ragi,4886,2026-01-19,5281.18,192416.97
Cereals,Wheat,2585,2026-01-19,2801.86,174982.65
Fibre Crops,Cotton,7710,2026-01-19,8187.7,152112.38
Oil Seeds,Copra,12100,2026-01-19,12184.14,184851.33
Oil Seeds,Groundnut,7263,2026-01-19,7971.23,168784.8
Oil Seeds,Mustard,6200,2026-01-19,6521.8,60950.76
Oil Seeds,Safflower,6540,2026-01-19,5628.91,187134.24
Oil Seeds,Sesamum,9846,2026-01-19,10100.38,59663.69
Oil Seeds,Soyabean,5328,2026-01-19,4767.18,165913.16
Oil Seeds,Sunflower,7721,2026-01-19,8500.48,162910.87
Pulses,Arhar,8000,2026-01-19,8348.2,73234.78
Pulses,Bengal Gram,5875,2026-01-19,5529.67,1760.53
Pulses,Black Gram,7800,2026-01-19,8580.64,17532.17
Pulses,Green Gram,8768,2026-01-19,9111.94,100839.79
Pulses,Lentil,7000,2026-01-19,7056.05,185346.23
Vegetables,Onion,0,2026-01-19,575.22,10457.88
Vegetables,Potato,0,2026-01-19,526.82,12661.88
Vegetables,Tomato,0,2026-01-19,1300.58,5856.3
Cereals,Bajra,2775,2026-01-20,2392.47,122553.07
Cereals,Barley,2150,2026-01-20,2347.44,87588.02
Cereals,Jowar,3699,2026-01-20,3759.57,159975.9
Cereals,Maize,2400,2026-01-20,2479.56,44990.81
Cereals,Paddy,2369,2026-01-20,2449.35,125674.48
Cereals,Ragi,4886,2026-01-20,5229.15,124193.79
Cereals,Wheat,2585,2026-01-20,2948.9,39497.8
Fibre Crops,Cotton,7710,2026-01-20,8753.37,107690.98
Oil Seeds,Copra,12100,2026-01-20,12724.2,19937.35
Oil Seeds,Groundnut,7263,2026-01-20,7002.79,153887.36
Oil Seeds,Mustard,6200,2026-01-20,6584.85,8075.87
Oil Seeds,Safflower,6540,2026-01-20,6631.42,17701.22
Oil Seeds,Sesamum,9846,2026-01-20,11310.66,179464.45
Oil Seeds,Soyabean,5328,2026-01-20,4562.5,171736.98
Oil Seeds,Sunflower,7721,2026-01-20,8692.52,70741.97
Pulses,Arhar,8000,2026-01-20,8526.8,88448.64
Pulses,Bengal Gram,5875,2026-01-20,6148.6,68096.46
Pulses,Black Gram,7800,2026-01-20,7384.79,84915.56
Pulses,Green Gram,8768,2026-01-20,7835.7,166236.24
Pulses,Lentil,7000,2026-01-20,6682.27,80059.9
Vegetables,Onion,0,2026-01-20,1392.64,108873.57
Vegetables,Potato,0,2026-01-20,1625.48,33934.87
Vegetables,Tomato,0,2026-01-20,1110.82,74504.64
Cereals,Bajra,2775,2026-01-21,2668.08,39046.29
Cereals,Barley,2150,2026-01-21,1901.24,148073.94
Cereals,Jowar,3699,2026-01-21,3998.65,193804.14
Cereals,Maize,2400,2026-01-21,2596.86,48708.33
Cereals,Paddy,2369,2026-01-21,2042.16,197088.21
Cereals,Ragi,4886,2026-01-21,4652.13,62428.71
Cereals,Wheat,2585,2026-01-21,2899.82,117040.72
Fibre Crops,Cotton,7710,2026-01-21,7050.5,177824.79
Oil Seeds,Copra,12100,2026-01-21,13890.9,17381.38
Oil Seeds,Groundnut,7263,2026-01-21,8052.31,78133.61
Oil Seeds,Mustard,6200,2026-01-21,6244.77,182967.45
Oil Seeds,Safflower,6540,2026-01-21,7468.77,52469.67
Oil Seeds,Sesamum,9846,2026-01-21,8997.82,16149.29
Oil Seeds,Soyabean,5328,2026-01-21,5426.78,2770.2
Oil Seeds,Sunflower,7721,2026-01-21,7516.93,14723.13
Pulses,Arhar,8000,2026-01-21,7772.54,8034.44
Pulses,Bengal Gram,5875,2026-01-21,6465.82,41987.31
Pulses,Black Gram,7800,2026-01-21,7398.24,174016.1
Pulses,Green Gram,8768,2026-01-21,9415.78,43846.72
Pulses,Lentil,7000,2026-01-21,6100.99,143148.97
Vegetables,Onion,0,2026-01-21,961.8,89086.69
Vegetables,Potato,0,2026-01-21,833.62,149724.37
Vegetables,Tomato,0,2026-01-21,1212.82,104846.1
Cereals,Bajra,2775,2026-01-22,2386.09,93708.49
Cereals,Barley,2150,2026-01-22,2398.51,72349.97
Cereals,Jowar,3699,2026-01-22,4178.89,126140.16
Cereals,Maize,2400,2026-01-22,2712.59,151445.47
Cereals,Paddy,2369,2026-01-22,2087.16,46268.72
Cereals,Ragi,4886,2026-01-22,4730.88,34062.87
Cereals,Wheat,2585,2026-01-22,2581.05,94300.06
Fibre Crops,Cotton,7710,2026-01-22,8765.33,86773.89
Oil Seeds,Copra,12100,2026-01-22,13136.83,188385.01
Oil Seeds,Groundnut,7263,2026-01-22,8084.42,41773.09
Oil Seeds,Mustard,6200,2026-01-22,6192.62,69580.57
Oil Seeds,Safflower,6540,2026-01-22,6343.52,72193.32
Oil Seeds,Sesamum,9846,2026-01-22,10810.0,90455.2
Oil Seeds,Soyabean,5328,2026-01-22,5365.87,196490.35
Oil Seeds,Sunflower,7721,2026-01-22,6701.78,97617.13
Pulses,Arhar,8000,2026-01-22,8657.75,30274.83
Pulses,Bengal Gram,5875,2026-01-22,6071.57,47930.98
Pulses,Black Gram,7800,2026-01-22,8659.73,65453.58
Pulses,Green Gram,8768,2026-01-22,8318.37,119658.87
Pulses,Lentil,7000,2026-01-22,6335.48,57013.48
Vegetables,Onion,0,2026-01-22,876.38,104999.2
Vegetables,Potato,0,2026-01-22,1121.63,130850.95
Vegetables,Tomato,0,2026-01-22,717.22,152173.47
Cereals,Bajra,2775,2026-01-23,3067.02,51438.4
Cereals,Barley,2150,2026-01-23,2090.07,99738.91
Cereals,Jowar,3699,2026-01-23,3735.98,131915.06
Cereals,Maize,2400,2026-01-23,2069.95,144309.34
Cereals,Paddy,2369,2026-01-23,2057.69,93684.3
Cereals,Ragi,4886,2026-01-23,5366.3,90270.5
Cereals,Wheat,2585,2026-01-23,2312.87,197007.52
Fibre Crops,Cotton,7710,2026-01-23,8610.42,154274.16
Oil Seeds,Copra,12100,2026-01-23,11778.79,36809.95
Oil Seeds,Groundnut,7263,2026-01-23,8224.79,106493.61
Oil Seeds,Mustard,6200,2026-01-23,6855.38,68451.9
Oil Seeds,Safflower,6540,2026-01-23,6216.84,197108.82
Oil Seeds,Sesamum,9846,2026-01-23,9910.49,28182.05
Oil Seeds,Soyabean,5328,2026-01-23,4879.93,96414.76
Oil Seeds,Sunflower,7721,2026-01-23,6661.23,92533.67
Pulses,Arhar,8000,2026-01-23,7805.46,155878.29
Pulses,Bengal Gram,5875,2026-01-23,5619.34,196510.62
Pulses,Black Gram,7800,2026-01-23,7053.0,118217.79
Pulses,Green Gram,8768,2026-01-23,7688.75,146786.1
Pulses,Lentil,7000,2026-01-23,8038.98,163836.77
Vegetables,Onion,0,2026-01-23,1050.87,167014.24
Vegetables,Potato,0,2026-01-23,1646.72,79338.02
Vegetables,Tomato,0,2026-01-23,1337.02,50747.28
Cereals,Bajra,2775,2026-01-24,2432.86,54384.12
Cereals,Barley,2150,2026-01-24,2322.82,170592.23
Cereals,Jowar,3699,2026-01-24,4008.49,126231.6
Cereals,Maize,2400,2026-01-24,2410.06,141755.42
Cereals,Paddy,2369,2026-01-24,2291.42,168269.6
Cereals,Ragi,4886,2026-01-24,5145.73,139576.05
Cereals,Wheat,2585,2026-01-24,2612.87,177051.54
Fibre Crops,Cotton,7710,2026-01-24,7136.41,76260.47
Oil Seeds,Copra,12100,2026-01-24,13107.84,98575.14
Oil Seeds,Groundnut,7263,2026-01-24,8111.06,69312.54
Oil Seeds,Mustard,6200,2026-01-24,5956.95,177752.72
Oil Seeds,Safflower,6540,2026-01-24,6470.09,103249.11
Oil Seeds,Sesamum,9846,2026-01-24,9352.02,55370.15
Oil Seeds,Soyabean,5328,2026-01-24,5577.27,24012.14
Oil Seeds,Sunflower,7721,2026-01-24,8599.51,155851.67
Pulses,Arhar,8000,2026-01-24,7257.8,138819.29
Pulses,Bengal Gram,5875,2026-01-24,6055.89,36947.78
Pulses,Black Gram,7800,2026-01-24,7269.3,81826.85
Pulses,Green Gram,8768,2026-01-24,9292.09,127762.75
Pulses,Lentil,7000,2026-01-24,7067.69,153693.69
Vegetables,Onion,0,2026-01-24,1302.42,157408.67
Vegetables,Potato,0,2026-01-24,929.68,123001.27
Vegetables,Tomato,0,2026-01-24,1340.72,43726.73
Cereals,Bajra,2775,2026-01-25,2810.31,74253.78
Cereals,Barley,2150,2026-01-25,2277.39,95184.97
Cereals,Jowar,3699,2026-01-25,4071.98,135630.6
Cereals,Maize,2400,2026-01-25,2532.87,43470.21
Cereals,Paddy,2369,2026-01-25,2713.16,168342.96
Cereals,Ragi,4886,2026-01-25,5309.62,66076.53
Cereals,Wheat,2585,2026-01-25,2612.63,27463.78
Fibre Crops,Cotton,7710,2026-01-25,7798.99,29220.55
Oil Seeds,Copra,12100,2026-01-25,12292.53,129761.94
Oil Seeds,Groundnut,7263,2026-01-25,7023.75,99734.05
Oil Seeds,Mustard,6200,2026-01-25,6898.72,21757.2
Oil Seeds,Safflower,6540,2026-01-25,7112.38,34192.37
Oil Seeds,Sesamum,9846,2026-01-25,8477.53,37155.64
Oil Seeds,Soyabean,5328,2026-01-25,5751.65,81054.96
Oil Seeds,Sunflower,7721,2026-01-25,8583.87,104965.27
Pulses,Arhar,8000,2026-01-25,6853.4,143356.89
Pulses,Bengal Gram,5875,2026-01-25,5188.04,157886.46
Pulses,Black Gram,7800,2026-01-25,7023.36,69122.0
Pulses,Green Gram,8768,2026-01-25,9455.25,190848.56
Pulses,Lentil,7000,2026-01-25,6730.01,165888.57
Vegetables,Onion,0,2026-01-25,754.45,131515.94
Vegetables,Potato,0,2026-01-25,651.7,26397.59
Vegetables,Tomato,0,2026-01-25,804.47,128817.39
Cereals,Bajra,2775,2026-01-26,3186.68,2451.23
Cereals,Barley,2150,2026-01-26,2176.39,114754.64
Cereals,Jowar,3699,2026-01-26,4158.65,101225.77
Cereals,Maize,2400,2026-01-26,2431.47,94356.98
Cereals,Paddy,2369,2026-01-26,2204.76,11253.03
Cereals,Ragi,4886,2026-01-26,4752.11,10565.66
Cereals,Wheat,2585,2026-01-26,2624.16,61493.36
Fibre Crops,Cotton,7710,2026-01-26,7787.72,26902.68
Oil Seeds,Copra,12100,2026-01-26,13670.45,178909.52
Oil Seeds,Groundnut,7263,2026-01-26,6587.53,68721.68
Oil Seeds,Mustard,6200,2026-01-26,6411.1,19182.46
Oil Seeds,Safflower,6540,2026-01-26,6254.66,50259.9
Oil Seeds,Sesamum,9846,2026-01-26,11073.35,170509.5
Oil Seeds,Soyabean,5328,2026-01-26,5455.6,104093.25
Oil Seeds,Sunflower,7721,2026-01-26,8718.69,186488.94
Pulses,Arhar,8000,2026-01-26,9126.39,25119.51
Pulses,Bengal Gram,5875,2026-01-26,5276.73,135363.5
Pulses,Black Gram,7800,2026-01-26,7896.96,3742.26
Pulses,Green Gram,8768,2026-01-26,7615.82,177621.67
Pulses,Lentil,7000,2026-01-26,7774.63,71486.32
Vegetables,Onion,0,2026-01-26,1430.14,161190.83
Vegetables,Potato,0,2026-01-26,819.87,86773.73
Vegetables,Tomato,0,2026-01-26,971.93,21161.26
Cereals,Bajra,2775,2026-01-27,3184.09,48865.16
Cereals,Barley,2150,2026-01-27,1955.57,105384.24
Cereals,Jowar,3699,2026-01-27,3740.29,87992.16
Cereals,Maize,2400,2026-01-27,2595.76,103355.05
Cereals,Paddy,2369,2026-01-27,2446.96,144763.09
Cereals,Ragi,4886,2026-01-27,4189.78,114150.3
Cereals,Wheat,2585,2026-01-27,2882.94,3526.88
Fibre Crops,Cotton,7710,2026-01-27,7490.69,185249.18
Oil Seeds,Copra,12100,2026-01-27,11566.95,91772.83
Oil Seeds,Groundnut,7263,2026-01-27,8312.23,39904.81
Oil Seeds,Mustard,6200,2026-01-27,5391.37,171891.55
Oil Seeds,Safflower,6540,2026-01-27,7262.93,94441.96
Oil Seeds,Sesamum,9846,2026-01-27,9887.97,167169.48
Oil Seeds,Soyabean,5328,2026-01-27,5709.31,53066.54
Oil Seeds,Sunflower,7721,2026-01-27,6601.98,95966.05
Pulses,Arhar,8000,2026-01-27,8861.39,179172.14
Pulses,Bengal Gram,5875,2026-01-27,6679.1,175918.67
Pulses,Black Gram,7800,2026-01-27,7987.3,88948.89
Pulses,Green Gram,8768,2026-01-27,9490.97,147977.34
Pulses,Lentil,7000,2026-01-27,7080.1,17511.11
Vegetables,Onion,0,2026-01-27,1407.09,72698.59
Vegetables,Potato,0,2026-01-27,1188.48,42177.05
Vegetables,Tomato,0,2026-01-27,1252.69,37377.45
Cereals,Bajra,2775,2026-01-28,2697.08,146125.49
Cereals,Barley,2150,2026-01-28,2450.22,161865.79
Cereals,Jowar,3699,2026-01-28,4187.65,28164.13
Cereals,Maize,2400,2026-01-28,2091.25,111563.07
Cereals,Paddy,2369,2026-01-28,2219.96,165619.59
Cereals,Ragi,4886,2026-01-28,5138.1,194147.1
Cereals,Wheat,2585,2026-01-28,2394.84,97182.53
Fibre Crops,Cotton,7710,2026-01-28,7712.87,47873.4
Oil Seeds,Copra,12100,2026-01-28,12427.04,88685.03
Oil Seeds,Groundnut,7263,2026-01-28,7146.91,72579.19
Oil Seeds,Mustard,6200,2026-01-28,5301.49,104442.94
Oil Seeds,Safflower,6540,2026-01-28,6216.76,313.91
Oil Seeds,Sesamum,9846,2026-01-28,9278.7,55761.74
Oil Seeds,Soyabean,5328,2026-01-28,5157.69,26413.81
Oil Seeds,Sunflower,7721,2026-01-28,7738.8,138503.45
Pulses,Arhar,8000,2026-01-28,8312.45,160760.8
Pulses,Bengal Gram,5875,2026-01-28,5790.41,103842.39
Pulses,Black Gram,7800,2026-01-28,8526.34,85568.85
Pulses,Green Gram,8768,2026-01-28,9298.29,86948.74
Pulses,Lentil,7000,2026-01-28,6827.25,152053.11
Vegetables,Onion,0,2026-01-28,642.16,44873.25
Vegetables,Potato,0,2026-01-28,789.62,115902.16
Vegetables,Tomato,0,2026-01-28,1409.79,72931.97
Cereals,Bajra,2775,2026-01-29,3181.89,118791.18
Cereals,Barley,2150,2026-01-29,2085.11,167116.08
Cereals,Jowar,3699,2026-01-29,3954.09,149867.6
Cereals,Maize,2400,2026-01-29,2181.22,93691.45
Cereals,Paddy,2369,2026-01-29,2626.15,100832.4
Cereals,Ragi,4886,2026-01-29,5154.91,117607.35
Cereals,Wheat,2585,2026-01-29,2850.5,56947.94
Fibre Crops,Cotton,7710,2026-01-29,7884.57,24690.77
Oil Seeds,Copra,12100,2026-01-29,12790.47,146406.97
Oil Seeds,Groundnut,7263,2026-01-29,6266.89,135174.4
Oil Seeds,Mustard,6200,2026-01-29,6041.32,24863.17
Oil Seeds,Safflower,6540,2026-01-29,6382.86,38886.87
Oil Seeds,Sesamum,9846,2026-01-29,9596.58,76898.59
Oil Seeds,Soyabean,5328,2026-01-29,5709.05,154854.4
Oil Seeds,Sunflower,7721,2026-01-29,7968.91,4586.23
Pulses,Arhar,8000,2026-01-29,9034.45,137262.34
Pulses,Bengal Gram,5875,2026-01-29,5054.02,163775.64
Pulses,Black Gram,7800,2026-01-29,7098.62,115865.28
Pulses,Green Gram,8768,2026-01-29,8680.24,83996.76
Pulses,Lentil,7000,2026-01-29,7818.4,87500.39
Vegetables,Onion,0,2026-01-29,652.44,184111.02
Vegetables,Potato,0,2026-01-29,1173.02,18617.25
Vegetables,Tomato,0,2026-01-29,1126.36,13766.77
Cereals,Bajra,2775,2026-01-30,2806.12,32067.64
Cereals,Barley,2150,2026-01-30,1832.49,84651.53
Cereals,Jowar,3699,2026-01-30,3296.42,32145.06
Cereals,Maize,2400,2026-01-30,2095.38,41058.5
Cereals,Paddy,2369,2026-01-30,2522.14,161795.02
Cereals,Ragi,4886,2026-01-30,4816.42,101335.44
Cereals,Wheat,2585,2026-01-30,2222.57,13909.79
Fibre Crops,Cotton,7710,2026-01-30,7149.25,108802.49
Oil Seeds,Copra,12100,2026-01-30,12969.57,121020.36
Oil Seeds,Groundnut,7263,2026-01-30,7027.96,23708.9
Oil Seeds,Mustard,6200,2026-01-30,6722.24,72789.02
Oil Seeds,Safflower,6540,2026-01-30,7003.14,102620.12
Oil Seeds,Sesamum,9846,2026-01-30,10550.96,181462.55
Oil Seeds,Soyabean,5328,2026-01-30,6000.97,107044.6
Oil Seeds,Sunflower,7721,2026-01-30,7747.66,53172.41
Pulses,Arhar,8000,2026-01-30,9045.92,91610.94
Pulses,Bengal Gram,5875,2026-01-30,5218.63,86569.35
Pulses,Black Gram,7800,2026-01-30,6927.3,100531.21
Pulses,Green Gram,8768,2026-01-30,8929.18,67584.26
Pulses,Lentil,7000,2026-01-30,6100.47,188703.53
Vegetables,Onion,0,2026-01-30,1402.81,73405.34
Vegetables,Potato,0,2026-01-30,1255.3,40256.64
Vegetables,Tomato,0,2026-01-30,595.4,27553.54
Cereals,Bajra,2775,2026-01-31,3189.81,9885.34
Cereals,Barley,2150,2026-01-31,2112.04,90446.1
Cereals,Jowar,3699,2026-01-31,3477.76,114291.75
Cereals,Maize,2400,2026-01-31,2147.98,156793.28
Cereals,Paddy,2369,2026-01-31,2249.92,118288.95
Cereals,Ragi,4886,2026-01-31,5202.08,177813.97
Cereals,Wheat,2585,2026-01-31,2845.4,121681.39
Fibre Crops,Cotton,7710,2026-01-31,7451.85,100665.77
Oil Seeds,Copra,12100,2026-01-31,13075.51,175515.23
Oil Seeds,Groundnut,7263,2026-01-31,6399.68,77002.01
Oil Seeds,Mustard,6200,2026-01-31,6713.58,86358.77
Oil Seeds,Safflower,6540,2026-01-31,6210.83,82293.97
Oil Seeds,Sesamum,9846,2026-01-31,10149.78,199961.04
Oil Seeds,Soyabean,5328,2026-01-31,5316.8,41738.47
Oil Seeds,Sunflower,7721,2026-01-31,6940.05,8517.83
Pulses,Arhar,8000,2026-01-31,8141.16,108937.19
Pulses,Bengal Gram,5875,2026-01-31,5355.47,139081.11
Pulses,Black Gram,7800,2026-01-31,8364.19,51856.69
Pulses,Green Gram,8768,2026-01-31,8357.92,198094.81
Pulses,Lentil,7000,2026-01-31,6735.96,152172.29
Vegetables,Onion,0,2026-01-31,1036.57,153816.2
Vegetables,Potato,0,2026-01-31,1292.04,187846.74
Vegetables,Tomato,0,2026-01-31,994.92,79755.86
Cereals,Bajra,2775,2026-02-01,2990.04,130194.15
Cereals,Barley,2150,2026-02-01,1942.18,10295.35
Cereals,Jowar,3699,2026-02-01,3902.03,50253.25
Cereals,Maize,2400,2026-02-01,2399.76,149362.02
Cereals,Paddy,2369,2026-02-01,2413.54,16706.35
Cereals,Ragi,4886,2026-02-01,4425.12,43904.67
Cereals,Wheat,2585,2026-02-01,2397.22,113102.41
Fibre Crops,Cotton,7710,2026-02-01,7719.17,40671.85
Oil Seeds,Copra,12100,2026-02-01,10530.22,34327.87
Oil Seeds,Groundnut,7263,2026-02-01,8318.42,93735.96
Oil Seeds,Mustard,6200,2026-02-01,6883.26,169758.06
Oil Seeds,Safflower,6540,2026-02-01,6562.6,141352.21
Oil Seeds,Sesamum,9846,2026-02-01,8938.45,137694.92
Oil Seeds,Soyabean,5328,2026-02-01,4964.18,166420.82
Oil Seeds,Sunflower,7721,2026-02-01,6756.78,154639.08
Pulses,Arhar,8000,2026-02-01,7039.85,176243.79
Pulses,Bengal Gram,5875,2026-02-01,5529.91,130895.95
Pulses,Black Gram,7800,2026-02-01,7770.76,73292.31
Pulses,Green Gram,8768,2026-02-01,9150.57,189507.22
Pulses,Lentil,7000,2026-02-01,6036.67,183774.63
Vegetables,Onion,0,2026-02-01,1211.33,76805.8
Vegetables,Potato,0,2026-02-01,1079.38,82998.85
Vegetables,Tomato,0,2026-02-01,885.73,31761.67
Cereals,Bajra,2775,2026-02-02,2892.95,143409.53
Cereals,Barley,2150,2026-02-02,2203.28,28704.84
Cereals,Jowar,3699,2026-02-02,3638.42,71051.2
Cereals,Maize,2400,2026-02-02,2396.88,174072.29
Cereals,Paddy,2369,2026-02-02,2565.05,16843.7
Cereals,Ragi,4886,2026-02-02,5458.12,94379.84
Cereals,Wheat,2585,2026-02-02,2774.12,28050.84
Fibre Crops,Cotton,7710,2026-02-02,8104.87,47303.39
Oil Seeds,Copra,12100,2026-02-02,11876.32,3421.73
Oil Seeds,Groundnut,7263,2026-02-02,6503.89,18461.49
Oil Seeds,Mustard,6200,2026-02-02,5715.92,20048.62
Oil Seeds,Safflower,6540,2026-02-02,6916.53,5856.53
Oil Seeds,Sesamum,9846,2026-02-02,10193.78,28184.53
Oil Seeds,Soyabean,5328,2026-02-02,6039.55,186622.16
Oil Seeds,Sunflower,7721,2026-02-02,7085.18,122903.54
Pulses,Arhar,8000,2026-02-02,6867.21,186361.12
Pulses,Bengal Gram,5875,2026-02-02,5915.52,8692.47
Pulses,Black Gram,7800,2026-02-02,7431.45,15416.05
Pulses,Green Gram,8768,2026-02-02,8486.4,134001.77
Pulses,Lentil,7000,2026-02-02,6936.77,76775.25
Vegetables,Onion,0,2026-02-02,571.78,20073.65
Vegetables,Potato,0,2026-02-02,1164.42,119094.9
Vegetables,Tomato,0,2026-02-02,773.46,127911.71
Cereals,Bajra,2775,2026-02-03,2739.2,80059.09
Cereals,Barley,2150,2026-02-03,2209.89,98278.96
Cereals,Jowar,3699,2026-02-03,3480.93,111834.3
Cereals,Maize,2400,2026-02-03,2522.04,5387.3
Cereals,Paddy,2369,2026-02-03,2344.75,11583.77
Cereals,Ragi,4886,2026-02-03,4426.33,112123.72
Cereals,Wheat,2585,2026-02-03,2868.98,176567.0
Fibre Crops,Cotton,7710,2026-02-03,6715.28,83850.06
Oil Seeds,Copra,12100,2026-02-03,12401.31,29456.63
Oil Seeds,Groundnut,7263,2026-02-03,7841.35,148859.84
Oil Seeds,Mustard,6200,2026-02-03,6950.21,1746.78
Oil Seeds,Safflower,6540,2026-02-03,5984.13,165445.98
Oil Seeds,Sesamum,9846,2026-02-03,10349.86,178883.25
Oil Seeds,Soyabean,5328,2026-02-03,4620.2,119412.94
Oil Seeds,Sunflower,7721,2026-02-03,7880.93,7183.1
Pulses,Arhar,8000,2026-02-03,8032.45,121923.59
Pulses,Bengal Gram,5875,2026-02-03,5330.9,54702.25
Pulses,Black Gram,7800,2026-02-03,8128.41,93686.77
Pulses,Green Gram,8768,2026-02-03,9709.72,68509.23
Pulses,Lentil,7000,2026-02-03,6509.99,196973.94
Vegetables,Onion,0,2026-02-03,1211.74,154157.19
Vegetables,Potato,0,2026-02-03,523.82,54775.42
Vegetables,Tomato,0,2026-02-03,843.05,142147.92
Cereals,Bajra,2775,2026-02-04,3175.94,142317.0
Cereals,Barley,2150,2026-02-04,2097.27,139800.59
Cereals,Jowar,3699,2026-02-04,4253.25,142042.87
Cereals,Maize,2400,2026-02-04,2588.41,187676.08
Cereals,Paddy,2369,2026-02-04,2094.42,140971.62
Cereals,Ragi,4886,2026-02-04,5400.21,190878.0
Cereals,Wheat,2585,2026-02-04,2360.86,100810.61
Fibre Crops,Cotton,7710,2026-02-04,8127.62,49531.17
Oil Seeds,Copra,12100,2026-02-04,12464.72,51552.88
Oil Seeds,Groundnut,7263,2026-02-04,6900.12,88331.66
Oil Seeds,Mustard,6200,2026-02-04,6254.29,89900.71
Oil Seeds,Safflower,6540,2026-02-04,6526.65,59752.82
Oil Seeds,Sesamum,9846,2026-02-04,8838.65,9517.63
Oil Seeds,Soyabean,5328,2026-02-04,4842.05,116409.63
Oil Seeds,Sunflower,7721,2026-02-04,8383.73,33891.06
Pulses,Arhar,8000,2026-02-04,7060.53,149870.61
Pulses,Bengal Gram,5875,2026-02-04,5531.59,190302.31
Pulses,Black Gram,7800,2026-02-04,8301.5,65384.87
Pulses,Green Gram,8768,2026-02-04,8214.41,104763.49
Pulses,Lentil,7000,2026-02-04,6116.2,23579.42
Vegetables,Onion,0,2026-02-04,731.56,102795.78
Vegetables,Potato,0,2026-02-04,537.14,84766.85
Vegetables,Tomato,0,2026-02-04,924.16,110378.86
Cereals,Bajra,2775,2026-02-05,3173.9,14735.27
Cereals,Barley,2150,2026-02-05,2010.63,48637.37
Cereals,Jowar,3699,2026-02-05,3419.97,75772.34
Cereals,Maize,2400,2026-02-05,2629.04,182576.1
Cereals,Paddy,2369,2026-02-05,2157.36,108612.84
Cereals,Ragi,4886,2026-02-05,5086.67,104389.4
Cereals,Wheat,2585,2026-02-05,2533.88,38435.5
Fibre Crops,Cotton,7710,2026-02-05,7682.75,80272.9
Oil Seeds,Copra,12100,2026-02-05,13172.9,152732.69
Oil Seeds,Groundnut,7263,2026-02-05,6465.52,17749.38
Oil Seeds,Mustard,6200,2026-02-05,6959.17,107124.9
Oil Seeds,Safflower,6540,2026-02-05,7242.01,11677.32
